epoch,step,test_accuracy,test_loss,train_accuracy,train_loss,val_accuracy,val_loss
0,199,,,,,0.7738666534423828,0.5292333960533142
0,199,,,0.804492175579071,0.43388500809669495,,
1,399,,,,,0.7910000085830688,0.45422494411468506
1,399,,,0.8417285084724426,0.3620288074016571,,
2,599,,,,,0.800266683101654,0.4367939531803131
2,599,,,0.8615038990974426,0.3262826204299927,,
3,799,,,,,0.7991999983787537,0.4722418189048767
3,799,,,0.8734765648841858,0.3011501431465149,,
4,999,,,,,0.8020666837692261,0.4192690849304199
4,999,,,0.8848632574081421,0.27683472633361816,,
5,1199,,,,,0.8001333475112915,0.48506829142570496
5,1199,,,0.897753894329071,0.2520159184932709,,
6,1399,,,,,0.7698000073432922,0.5540458559989929
6,1399,,,0.9081054925918579,0.2274925857782364,,
7,1599,,,,,0.76173335313797,0.7442812919616699
7,1599,,,0.9179394245147705,0.20541825890541077,,
8,1799,,,,,0.7744666934013367,0.6935031414031982
8,1799,,,0.9287109375,0.1812775582075119,,
9,1999,,,,,0.7738000154495239,0.9032731056213379
9,1999,,,0.9620410203933716,0.10224848985671997,,
10,2000,0.755950927734375,0.5461297631263733,,,,
