epoch,step,test_accuracy,test_loss,train_accuracy,train_loss,val_accuracy,val_loss
0,199,,,,,0.8281333446502686,0.38078388571739197
0,199,,,0.8165234327316284,0.403861403465271,,
1,399,,,,,0.8258666396141052,0.3794637620449066
1,399,,,0.8485742211341858,0.3463013172149658,,
2,599,,,,,0.8244666457176208,0.39585185050964355
2,599,,,0.8626074194908142,0.32205405831336975,,
3,799,,,,,0.8172666430473328,0.41327500343322754
3,799,,,0.8675195574760437,0.3093729019165039,,
4,999,,,,,0.8143333196640015,0.41731154918670654
4,999,,,0.8752539157867432,0.2974599003791809,,
5,1199,,,,,0.8060666918754578,0.422100305557251
5,1199,,,0.8799121379852295,0.28592538833618164,,
6,1399,,,,,0.8320666551589966,0.38894590735435486
6,1399,,,0.8985254168510437,0.24761129915714264,,
7,1599,,,,,0.8237333297729492,0.4020445644855499
7,1599,,,0.9049316644668579,0.23372454941272736,,
8,1799,,,,,0.8244666457176208,0.4085286259651184
8,1799,,,0.908447265625,0.22400829195976257,,
9,1999,,,,,0.8236666917800903,0.41599664092063904
9,1999,,,0.9117578268051147,0.21795785427093506,,
10,2000,0.811553955078125,0.41511863470077515,,,,
