epoch,step,test_accuracy,test_loss,train_accuracy,train_loss,val_accuracy,val_loss
0,199,,,,,0.7717999815940857,0.47416701912879944
0,199,,,0.7652832269668579,0.5015512704849243,,
1,399,,,,,0.7844666838645935,0.45003464818000793
1,399,,,0.792675793170929,0.45358872413635254,,
2,599,,,,,0.7769333124160767,0.47819870710372925
2,599,,,0.8025195598602295,0.43560168147087097,,
3,799,,,,,0.796999990940094,0.4425041079521179
3,799,,,0.8086523413658142,0.42214930057525635,,
4,999,,,,,0.8020666837692261,0.4233485460281372
4,999,,,0.816943347454071,0.4084501266479492,,
5,1199,,,,,0.7970666885375977,0.4209873080253601
5,1199,,,0.823535144329071,0.39688029885292053,,
6,1399,,,,,0.8022666573524475,0.42521923780441284
6,1399,,,0.8289746046066284,0.387203574180603,,
7,1599,,,,,0.8100000023841858,0.4202721118927002
7,1599,,,0.8345996141433716,0.3765821158885956,,
8,1799,,,,,0.7909333109855652,0.4512496888637543
8,1799,,,0.8347851634025574,0.3723180890083313,,
9,1999,,,,,0.8136000037193298,0.40284213423728943
9,1999,,,0.8409960865974426,0.3623259663581848,,
10,2000,0.81231689453125,0.4142399728298187,,,,
