epoch,step,test_accuracy,test_loss,train_accuracy,train_loss,val_accuracy,val_loss
0,199,,,,,0.7893333435058594,0.48900076746940613
0,199,,,0.8514941334724426,0.3408890962600708,,
1,399,,,,,0.8004000186920166,0.49795421957969666
1,399,,,0.8971093893051147,0.2518637776374817,,
2,599,,,,,0.8119333386421204,0.4931318759918213
2,599,,,0.9166894555091858,0.20922811329364777,,
3,799,,,,,0.808733344078064,0.517238974571228
3,799,,,0.9324316382408142,0.1758597046136856,,
4,999,,,,,0.8202000260353088,0.49937865138053894
4,999,,,0.9448437690734863,0.1447140872478485,,
5,1199,,,,,0.8055999875068665,0.8117952942848206
5,1199,,,0.9774706959724426,0.06483817100524902,,
6,1399,,,,,0.8131333589553833,0.9415382146835327
6,1399,,,0.990429699420929,0.03089148737490177,,
7,1599,,,,,0.7999333143234253,1.2532604932785034
7,1599,,,0.9951562285423279,0.01654624566435814,,
8,1799,,,,,0.7937999963760376,1.4641618728637695
8,1799,,,0.996874988079071,0.010505297221243382,,
9,1999,,,,,0.8040000200271606,1.3715815544128418
9,1999,,,0.9977831840515137,0.007745804265141487,,
10,2000,0.79071044921875,0.473984956741333,,,,
